Hugo_Symbol,SEQ_ASSAY_ID
ABCC13,PHS-TST170-V1
LRP5L,PHS-TST170-V1
TOM1,PHS-TST170-V1
TST,PHS-TST170-V1
ATP13A4,PHS-TST170-V1
LMCD1-AS1,PHS-TST170-V1
DKK2,PHS-TST170-V1
PALLD,PHS-TST170-V1
GABRA2,PHS-TST170-V1
SPOCK1,PHS-TST170-V1
SGCD,PHS-TST170-V1
ADAMTS2,PHS-TST170-V1
MAST4,PHS-TST170-V1
HIVEP1,PHS-TST170-V1
TAB2,PHS-TST170-V1
KLHL32,PHS-TST170-V1
IMMP2L,PHS-TST170-V1
DPP6,PHS-TST170-V1
PON2,PHS-TST170-V1
TNFRSF11B,PHS-TST170-V1
FAM135B,PHS-TST170-V1
FZD3,PHS-TST170-V1
LINGO2,PHS-TST170-V1
HSD17B3,PHS-TST170-V1
UTY,PHS-TST170-V1
NLGN4Y,PHS-TST170-V1
STSP1,PHS-TST170-V1
TTTY14,PHS-TST170-V1
BCORP1,PHS-TST170-V1
KDM5D,PHS-TST170-V1
TTTY10,PHS-TST170-V1
ZFY,PHS-TST170-V1
TBL1Y,PHS-TST170-V1
MTOR,MSK-IMPACT-HEME-399
NRAS,MSK-IMPACT-HEME-399
CD58,MSK-IMPACT-HEME-399
FAM46C,MSK-IMPACT-HEME-399
NOTCH2,MSK-IMPACT-HEME-399
MCL1,MSK-IMPACT-HEME-399
SETDB1,MSK-IMPACT-HEME-399
NTRK1,MSK-IMPACT-HEME-399
NCSTN,MSK-IMPACT-HEME-399
SDHC,MSK-IMPACT-HEME-399
SPEN,MSK-IMPACT-HEME-399
DDR2,MSK-IMPACT-HEME-399
GNB1,MSK-IMPACT-HEME-399
SDHB,MSK-IMPACT-HEME-399
CDC73,MSK-IMPACT-HEME-399
MDM4,MSK-IMPACT-HEME-399
IKBKE,MSK-IMPACT-HEME-399
TRAF5,MSK-IMPACT-HEME-399
PARP1,MSK-IMPACT-HEME-399
ARID4B,MSK-IMPACT-HEME-399
ID3,MSK-IMPACT-HEME-399
AKT3,MSK-IMPACT-HEME-399
TNFRSF14,MSK-IMPACT-HEME-399
ARID1A,MSK-IMPACT-HEME-399
LCK,MSK-IMPACT-HEME-399
HDAC1,MSK-IMPACT-HEME-399
CSF3R,MSK-IMPACT-HEME-399
RRAGC,MSK-IMPACT-HEME-399
MYCL,MSK-IMPACT-HEME-399
MPL,MSK-IMPACT-HEME-399
MUTYH,MSK-IMPACT-HEME-399
RAD54L,MSK-IMPACT-HEME-399
CDKN2C,MSK-IMPACT-HEME-399
JUN,MSK-IMPACT-HEME-399
JAK1,MSK-IMPACT-HEME-399
BCL10,MSK-IMPACT-HEME-399
SUFU,MSK-IMPACT-HEME-399
NT5C2,MSK-IMPACT-HEME-399
SMC3,MSK-IMPACT-HEME-399
FGFR2,MSK-IMPACT-HEME-399
RET,MSK-IMPACT-HEME-399
ARID5B,MSK-IMPACT-HEME-399
TET1,MSK-IMPACT-HEME-399
GATA3,MSK-IMPACT-HEME-399
PTEN,MSK-IMPACT-HEME-399
FAS,MSK-IMPACT-HEME-399
BIRC3,MSK-IMPACT-HEME-399
ATM,MSK-IMPACT-HEME-399
SDHD,MSK-IMPACT-HEME-399
KMT2A,MSK-IMPACT-HEME-399
CBL,MSK-IMPACT-HEME-399
CHEK1,MSK-IMPACT-HEME-399
IGF2,MSK-IMPACT-HEME-399
WT1,MSK-IMPACT-HEME-399
HRAS,MSK-IMPACT-HEME-399
MPEG1,MSK-IMPACT-HEME-399
MEN1,MSK-IMPACT-HEME-399
CCND1,MSK-IMPACT-HEME-399
FGF19,MSK-IMPACT-HEME-399
FGF4,MSK-IMPACT-HEME-399
FGF3,MSK-IMPACT-HEME-399
LMO1,MSK-IMPACT-HEME-399
EED,MSK-IMPACT-HEME-399
MRE11A,MSK-IMPACT-HEME-399
RAD52,MSK-IMPACT-HEME-399
IGF1,MSK-IMPACT-HEME-399
SH2B3,MSK-IMPACT-HEME-399
ATXN2,MSK-IMPACT-HEME-399
PTPN11,MSK-IMPACT-HEME-399
DTX1,MSK-IMPACT-HEME-399
TBX3,MSK-IMPACT-HEME-399
KSR2,MSK-IMPACT-HEME-399
ETV6,MSK-IMPACT-HEME-399
HNF1A,MSK-IMPACT-HEME-399
SETD1B,MSK-IMPACT-HEME-399
SETD8,MSK-IMPACT-HEME-399
NCOR2,MSK-IMPACT-HEME-399
CDKN1B,MSK-IMPACT-HEME-399
EP400,MSK-IMPACT-HEME-399
PIK3C2G,MSK-IMPACT-HEME-399
ETNK1,MSK-IMPACT-HEME-399
KRAS,MSK-IMPACT-HEME-399
KDM5A,MSK-IMPACT-HEME-399
CCND2,MSK-IMPACT-HEME-399
ARID2,MSK-IMPACT-HEME-399
HDAC7,MSK-IMPACT-HEME-399
KMT2D,MSK-IMPACT-HEME-399
SMARCD1,MSK-IMPACT-HEME-399
NFE2,MSK-IMPACT-HEME-399
ERBB3,MSK-IMPACT-HEME-399
STAT6,MSK-IMPACT-HEME-399
CDK4,MSK-IMPACT-HEME-399
MDM2,MSK-IMPACT-HEME-399
BTG1,MSK-IMPACT-HEME-399
IRS2,MSK-IMPACT-HEME-399
CDK8,MSK-IMPACT-HEME-399
FLT3,MSK-IMPACT-HEME-399
FLT1,MSK-IMPACT-HEME-399
BRCA2,MSK-IMPACT-HEME-399
PDS5B,MSK-IMPACT-HEME-399
FOXO1,MSK-IMPACT-HEME-399
RB1,MSK-IMPACT-HEME-399
SETDB2,MSK-IMPACT-HEME-399
DIS3,MSK-IMPACT-HEME-399
TRAF3,MSK-IMPACT-HEME-399
AKT1,MSK-IMPACT-HEME-399
NKX2-1,MSK-IMPACT-HEME-399
ARID4A,MSK-IMPACT-HEME-399
HIF1A,MSK-IMPACT-HEME-399
RAD51B,MSK-IMPACT-HEME-399
TSHR,MSK-IMPACT-HEME-399
BCL11B,MSK-IMPACT-HEME-399
SETD3,MSK-IMPACT-HEME-399
RAD51,MSK-IMPACT-HEME-399
MGA,MSK-IMPACT-HEME-399
B2M,MSK-IMPACT-HEME-399
MAP2K1,MSK-IMPACT-HEME-399
ARID3B,MSK-IMPACT-HEME-399
NTRK3,MSK-IMPACT-HEME-399
IDH2,MSK-IMPACT-HEME-399
BLM,MSK-IMPACT-HEME-399
FURIN,MSK-IMPACT-HEME-399
IGF1R,MSK-IMPACT-HEME-399
GRIN2A,MSK-IMPACT-HEME-399
CIITA,MSK-IMPACT-HEME-399
SOCS1,MSK-IMPACT-HEME-399
SMG1,MSK-IMPACT-HEME-399
TSC2,MSK-IMPACT-HEME-399
PALB2,MSK-IMPACT-HEME-399
PDPK1,MSK-IMPACT-HEME-399
MAPK3,MSK-IMPACT-HEME-399
SETD1A,MSK-IMPACT-HEME-399
AXIN1,MSK-IMPACT-HEME-399
CREBBP,MSK-IMPACT-HEME-399
CYLD,MSK-IMPACT-HEME-399
SETD6,MSK-IMPACT-HEME-399
CBFB,MSK-IMPACT-HEME-399
CTCF,MSK-IMPACT-HEME-399
CDH1,MSK-IMPACT-HEME-399
PLCG2,MSK-IMPACT-HEME-399
IRF8,MSK-IMPACT-HEME-399
FANCA,MSK-IMPACT-HEME-399
MAP2K4,MSK-IMPACT-HEME-399
NCOR1,MSK-IMPACT-HEME-399
FLCN,MSK-IMPACT-HEME-399
NF1,MSK-IMPACT-HEME-399
SUZ12,MSK-IMPACT-HEME-399
RAD51D,MSK-IMPACT-HEME-399
CDK12,MSK-IMPACT-HEME-399
ERBB2,MSK-IMPACT-HEME-399
IKZF3,MSK-IMPACT-HEME-399
RARA,MSK-IMPACT-HEME-399
STAT5B,MSK-IMPACT-HEME-399
STAT5A,MSK-IMPACT-HEME-399
STAT3,MSK-IMPACT-HEME-399
BRCA1,MSK-IMPACT-HEME-399
MAP3K14,MSK-IMPACT-HEME-399
SPOP,MSK-IMPACT-HEME-399
RNF43,MSK-IMPACT-HEME-399
RAD51C,MSK-IMPACT-HEME-399
BRIP1,MSK-IMPACT-HEME-399
CD79B,MSK-IMPACT-HEME-399
GNA13,MSK-IMPACT-HEME-399
PRKAR1A,MSK-IMPACT-HEME-399
SRSF2,MSK-IMPACT-HEME-399
TP53,MSK-IMPACT-HEME-399
RPTOR,MSK-IMPACT-HEME-399
ACTG1,MSK-IMPACT-HEME-399
ALOX12B,MSK-IMPACT-HEME-399
AURKB,MSK-IMPACT-HEME-399
PTPN2,MSK-IMPACT-HEME-399
PIK3C3,MSK-IMPACT-HEME-399
SETBP1,MSK-IMPACT-HEME-399
SMAD2,MSK-IMPACT-HEME-399
SMAD4,MSK-IMPACT-HEME-399
MALT1,MSK-IMPACT-HEME-399
BCL2,MSK-IMPACT-HEME-399
TYK2,MSK-IMPACT-HEME-399
KEAP1,MSK-IMPACT-HEME-399
SMARCA4,MSK-IMPACT-HEME-399
STK11,MSK-IMPACT-HEME-399
CALR,MSK-IMPACT-HEME-399
NOTCH3,MSK-IMPACT-HEME-399
BRD4,MSK-IMPACT-HEME-399
JAK3,MSK-IMPACT-HEME-399
PIK3R2,MSK-IMPACT-HEME-399
MEF2B,MSK-IMPACT-HEME-399
DOT1L,MSK-IMPACT-HEME-399
CCNE1,MSK-IMPACT-HEME-399
GNA11,MSK-IMPACT-HEME-399
CEBPA,MSK-IMPACT-HEME-399
KMT2B,MSK-IMPACT-HEME-399
AKT2,MSK-IMPACT-HEME-399
MAP2K2,MSK-IMPACT-HEME-399
AXL,MSK-IMPACT-HEME-399
CD79A,MSK-IMPACT-HEME-399
CIC,MSK-IMPACT-HEME-399
PPP2R1A,MSK-IMPACT-HEME-399
U2AF2,MSK-IMPACT-HEME-399
VAV1,MSK-IMPACT-HEME-399
ARID3A,MSK-IMPACT-HEME-399
CXCR4,MSK-IMPACT-HEME-399
MYCN,MSK-IMPACT-HEME-399
NFE2L2,MSK-IMPACT-HEME-399
SF3B1,MSK-IMPACT-HEME-399
CASP8,MSK-IMPACT-HEME-399
CD28,MSK-IMPACT-HEME-399
IDH1,MSK-IMPACT-HEME-399
ERBB4,MSK-IMPACT-HEME-399
BARD1,MSK-IMPACT-HEME-399
SP140,MSK-IMPACT-HEME-399
HDAC4,MSK-IMPACT-HEME-399
PDCD1,MSK-IMPACT-HEME-399
DNMT3A,MSK-IMPACT-HEME-399
ASXL2,MSK-IMPACT-HEME-399
ALK,MSK-IMPACT-HEME-399
MSH2,MSK-IMPACT-HEME-399
MSH6,MSK-IMPACT-HEME-399
FBXO11,MSK-IMPACT-HEME-399
REL,MSK-IMPACT-HEME-399
XPO1,MSK-IMPACT-HEME-399
PCBP1,MSK-IMPACT-HEME-399
TET3,MSK-IMPACT-HEME-399
ARID5A,MSK-IMPACT-HEME-399
ASXL1,MSK-IMPACT-HEME-399
SAMHD1,MSK-IMPACT-HEME-399
SRC,MSK-IMPACT-HEME-399
TOP1,MSK-IMPACT-HEME-399
PLCG1,MSK-IMPACT-HEME-399
PTPN1,MSK-IMPACT-HEME-399
AURKA,MSK-IMPACT-HEME-399
GNAS,MSK-IMPACT-HEME-399
RTEL1,MSK-IMPACT-HEME-399
PAK7,MSK-IMPACT-HEME-399
RUNX1,MSK-IMPACT-HEME-399
SETD4,MSK-IMPACT-HEME-399
ERG,MSK-IMPACT-HEME-399
U2AF1,MSK-IMPACT-HEME-399
CRKL,MSK-IMPACT-HEME-399
MAPK1,MSK-IMPACT-HEME-399
BCR,MSK-IMPACT-HEME-399
SMARCB1,MSK-IMPACT-HEME-399
CHEK2,MSK-IMPACT-HEME-399
XBP1,MSK-IMPACT-HEME-399
NF2,MSK-IMPACT-HEME-399
EP300,MSK-IMPACT-HEME-399
FANCD2,MSK-IMPACT-HEME-399
VHL,MSK-IMPACT-HEME-399
GSK3B,MSK-IMPACT-HEME-399
RAF1,MSK-IMPACT-HEME-399
GATA2,MSK-IMPACT-HEME-399
EPHB1,MSK-IMPACT-HEME-399
STAG1,MSK-IMPACT-HEME-399
FOXL2,MSK-IMPACT-HEME-399
ATR,MSK-IMPACT-HEME-399
TBL1XR1,MSK-IMPACT-HEME-399
PIK3CA,MSK-IMPACT-HEME-399
SOX2,MSK-IMPACT-HEME-399
MAP3K13,MSK-IMPACT-HEME-399
BCL6,MSK-IMPACT-HEME-399
TP63,MSK-IMPACT-HEME-399
TGFBR2,MSK-IMPACT-HEME-399
CRBN,MSK-IMPACT-HEME-399
MLH1,MSK-IMPACT-HEME-399
MYD88,MSK-IMPACT-HEME-399
CTNNB1,MSK-IMPACT-HEME-399
SETD2,MSK-IMPACT-HEME-399
RHOA,MSK-IMPACT-HEME-399
BAP1,MSK-IMPACT-HEME-399
PBRM1,MSK-IMPACT-HEME-399
MITF,MSK-IMPACT-HEME-399
FOXP1,MSK-IMPACT-HEME-399
ROBO1,MSK-IMPACT-HEME-399
EPHA3,MSK-IMPACT-HEME-399
SETD5,MSK-IMPACT-HEME-399
TET2,MSK-IMPACT-HEME-399
SETD7,MSK-IMPACT-HEME-399
INPP4B,MSK-IMPACT-HEME-399
FBXW7,MSK-IMPACT-HEME-399
FGFR3,MSK-IMPACT-HEME-399
FAT1,MSK-IMPACT-HEME-399
WHSC1,MSK-IMPACT-HEME-399
PDGFRA,MSK-IMPACT-HEME-399
KIT,MSK-IMPACT-HEME-399
KDR,MSK-IMPACT-HEME-399
EPHA5,MSK-IMPACT-HEME-399
APC,MSK-IMPACT-HEME-399
TERT,MSK-IMPACT-HEME-399
IRF1,MSK-IMPACT-HEME-399
RAD50,MSK-IMPACT-HEME-399
EGR1,MSK-IMPACT-HEME-399
CSF1R,MSK-IMPACT-HEME-399
PDGFRB,MSK-IMPACT-HEME-399
NPM1,MSK-IMPACT-HEME-399
FGFR4,MSK-IMPACT-HEME-399
NSD1,MSK-IMPACT-HEME-399
FLT4,MSK-IMPACT-HEME-399
SDHA,MSK-IMPACT-HEME-399
IL7R,MSK-IMPACT-HEME-399
RICTOR,MSK-IMPACT-HEME-399
MAP3K1,MSK-IMPACT-HEME-399
PIK3R1,MSK-IMPACT-HEME-399
ARHGEF28,MSK-IMPACT-HEME-399
PRDM1,MSK-IMPACT-HEME-399
FYN,MSK-IMPACT-HEME-399
ROS1,MSK-IMPACT-HEME-399
SGK1,MSK-IMPACT-HEME-399
TNFAIP3,MSK-IMPACT-HEME-399
ESR1,MSK-IMPACT-HEME-399
JARID2,MSK-IMPACT-HEME-399
ARID1B,MSK-IMPACT-HEME-399
HIST1H3B,MSK-IMPACT-HEME-399
HIST1H1C,MSK-IMPACT-HEME-399
HIST1H2BC,MSK-IMPACT-HEME-399
HIST1H2AC,MSK-IMPACT-HEME-399
HIST1H1E,MSK-IMPACT-HEME-399
HIST1H2BD,MSK-IMPACT-HEME-399
HIST1H2BG,MSK-IMPACT-HEME-399
HIST1H1D,MSK-IMPACT-HEME-399
HIST1H3G,MSK-IMPACT-HEME-399
HIST1H2BJ,MSK-IMPACT-HEME-399
HIST1H2AG,MSK-IMPACT-HEME-399
HIST1H2BK,MSK-IMPACT-HEME-399
HIST1H2AL,MSK-IMPACT-HEME-399
HIST1H1B,MSK-IMPACT-HEME-399
HIST1H2AM,MSK-IMPACT-HEME-399
HIST1H2BO,MSK-IMPACT-HEME-399
DUSP22,MSK-IMPACT-HEME-399
HLA-A,MSK-IMPACT-HEME-399
LTB,MSK-IMPACT-HEME-399
NOTCH4,MSK-IMPACT-HEME-399
DAXX,MSK-IMPACT-HEME-399
PIM1,MSK-IMPACT-HEME-399
IRF4,MSK-IMPACT-HEME-399
CCND3,MSK-IMPACT-HEME-399
PNRC1,MSK-IMPACT-HEME-399
BACH2,MSK-IMPACT-HEME-399
EPHA7,MSK-IMPACT-HEME-399
CUX1,MSK-IMPACT-HEME-399
PIK3CG,MSK-IMPACT-HEME-399
MET,MSK-IMPACT-HEME-399
POT1,MSK-IMPACT-HEME-399
SMO,MSK-IMPACT-HEME-399
BRAF,MSK-IMPACT-HEME-399
MGAM,MSK-IMPACT-HEME-399
EZH2,MSK-IMPACT-HEME-399
KMT2C,MSK-IMPACT-HEME-399
GNA12,MSK-IMPACT-HEME-399
CARD11,MSK-IMPACT-HEME-399
IKZF1,MSK-IMPACT-HEME-399
EGFR,MSK-IMPACT-HEME-399
PMS2,MSK-IMPACT-HEME-399
HGF,MSK-IMPACT-HEME-399
CDK6,MSK-IMPACT-HEME-399
UBR5,MSK-IMPACT-HEME-399
RAD21,MSK-IMPACT-HEME-399
MYC,MSK-IMPACT-HEME-399
ATP6V1B2,MSK-IMPACT-HEME-399
ESCO2,MSK-IMPACT-HEME-399
FGFR1,MSK-IMPACT-HEME-399
NBN,MSK-IMPACT-HEME-399
RUNX1T1,MSK-IMPACT-HEME-399
ABL1,MSK-IMPACT-HEME-399
TSC1,MSK-IMPACT-HEME-399
VAV2,MSK-IMPACT-HEME-399
NOTCH1,MSK-IMPACT-HEME-399
TRAF2,MSK-IMPACT-HEME-399
CDKN2A,MSK-IMPACT-HEME-399
CDKN2B,MSK-IMPACT-HEME-399
MOB3B,MSK-IMPACT-HEME-399
ARID3C,MSK-IMPACT-HEME-399
PAX5,MSK-IMPACT-HEME-399
JAK2,MSK-IMPACT-HEME-399
CD274,MSK-IMPACT-HEME-399
GNAQ,MSK-IMPACT-HEME-399
NTRK2,MSK-IMPACT-HEME-399
SYK,MSK-IMPACT-HEME-399
FANCC,MSK-IMPACT-HEME-399
PTCH1,MSK-IMPACT-HEME-399
BTK,MSK-IMPACT-HEME-399
STAG2,MSK-IMPACT-HEME-399
BCORL1,MSK-IMPACT-HEME-399
CRLF2,MSK-IMPACT-HEME-399
PHF6,MSK-IMPACT-HEME-399
PIGA,MSK-IMPACT-HEME-399
ATP6AP1,MSK-IMPACT-HEME-399
ZRSR2,MSK-IMPACT-HEME-399
P2RY8,MSK-IMPACT-HEME-399
BCOR,MSK-IMPACT-HEME-399
DDX3X,MSK-IMPACT-HEME-399
KDM6A,MSK-IMPACT-HEME-399
ARAF,MSK-IMPACT-HEME-399
GATA1,MSK-IMPACT-HEME-399
KDM5C,MSK-IMPACT-HEME-399
SMC1A,MSK-IMPACT-HEME-399
AMER1,MSK-IMPACT-HEME-399
AR,MSK-IMPACT-HEME-399
MED12,MSK-IMPACT-HEME-399
ATRX,MSK-IMPACT-HEME-399
GSTM5,DFCI-ONCOPANEL-1
MTOR,DFCI-ONCOPANEL-1
NRAS,DFCI-ONCOPANEL-1
CD58,DFCI-ONCOPANEL-1
FAM46C,DFCI-ONCOPANEL-1
NOTCH2,DFCI-ONCOPANEL-1
MCL1,DFCI-ONCOPANEL-1
CRTC2,DFCI-ONCOPANEL-1
NTRK1,DFCI-ONCOPANEL-1
INSRR,DFCI-ONCOPANEL-1
SDHC,DFCI-ONCOPANEL-1
DDR2,DFCI-ONCOPANEL-1
SDHB,DFCI-ONCOPANEL-1
RFWD2,DFCI-ONCOPANEL-1
CDC73,DFCI-ONCOPANEL-1
PRKCZ,DFCI-ONCOPANEL-1
PIK3C2B,DFCI-ONCOPANEL-1
MDM4,DFCI-ONCOPANEL-1
H3F3A,DFCI-ONCOPANEL-1
"",DFCI-ONCOPANEL-1
ID3,DFCI-ONCOPANEL-1
FH,DFCI-ONCOPANEL-1
SDCCAG8,DFCI-ONCOPANEL-1
AKT3,DFCI-ONCOPANEL-1
ARID1A,DFCI-ONCOPANEL-1
MYCL,DFCI-ONCOPANEL-1
MPL,DFCI-ONCOPANEL-1
MUTYH,DFCI-ONCOPANEL-1
CDKN2C,DFCI-ONCOPANEL-1
SUFU,DFCI-ONCOPANEL-1
SMC3,DFCI-ONCOPANEL-1
TCF7L2,DFCI-ONCOPANEL-1
FGFR2,DFCI-ONCOPANEL-1
RET,DFCI-ONCOPANEL-1
CDK1,DFCI-ONCOPANEL-1
PRF1,DFCI-ONCOPANEL-1
GATA3,DFCI-ONCOPANEL-1
BMPR1A,DFCI-ONCOPANEL-1
PTEN,DFCI-ONCOPANEL-1
FAS,DFCI-ONCOPANEL-1
ATM,DFCI-ONCOPANEL-1
SDHD,DFCI-ONCOPANEL-1
KMT2A,DFCI-ONCOPANEL-1
CBL,DFCI-ONCOPANEL-1
FANCF,DFCI-ONCOPANEL-1
PSMD13,DFCI-ONCOPANEL-1
CDKN1C,DFCI-ONCOPANEL-1
WT1,DFCI-ONCOPANEL-1
LMO2,DFCI-ONCOPANEL-1
EXT2,DFCI-ONCOPANEL-1
DDB2,DFCI-ONCOPANEL-1
HRAS,DFCI-ONCOPANEL-1
SDHAF2,DFCI-ONCOPANEL-1
SF1,DFCI-ONCOPANEL-1
MEN1,DFCI-ONCOPANEL-1
CCND1,DFCI-ONCOPANEL-1
LMO1,DFCI-ONCOPANEL-1
SH2B3,DFCI-ONCOPANEL-1
PTPN11,DFCI-ONCOPANEL-1
ETV6,DFCI-ONCOPANEL-1
HNF1A,DFCI-ONCOPANEL-1
CDKN1B,DFCI-ONCOPANEL-1
LMO3,DFCI-ONCOPANEL-1
KRAS,DFCI-ONCOPANEL-1
CCND2,DFCI-ONCOPANEL-1
ARID2,DFCI-ONCOPANEL-1
KMT2D,DFCI-ONCOPANEL-1
PRPF40B,DFCI-ONCOPANEL-1
CDK2,DFCI-ONCOPANEL-1
ERBB3,DFCI-ONCOPANEL-1
STAT6,DFCI-ONCOPANEL-1
GLI1,DFCI-ONCOPANEL-1
CDK4,DFCI-ONCOPANEL-1
MDM2,DFCI-ONCOPANEL-1
ERCC5,DFCI-ONCOPANEL-1
FLT3,DFCI-ONCOPANEL-1
FLT1,DFCI-ONCOPANEL-1
BRCA2,DFCI-ONCOPANEL-1
RB1,DFCI-ONCOPANEL-1
DIS3,DFCI-ONCOPANEL-1
AKT1,DFCI-ONCOPANEL-1
TRAJ61,DFCI-ONCOPANEL-1
TRAJ47,DFCI-ONCOPANEL-1
TRAJ42,DFCI-ONCOPANEL-1
TRAJ40,DFCI-ONCOPANEL-1
TRAJ36,DFCI-ONCOPANEL-1
TRAJ33,DFCI-ONCOPANEL-1
TRAJ28,DFCI-ONCOPANEL-1
TRAJ24,DFCI-ONCOPANEL-1
TRAJ16,DFCI-ONCOPANEL-1
TRAJ9,DFCI-ONCOPANEL-1
TRAJ2,DFCI-ONCOPANEL-1
NFKBIA,DFCI-ONCOPANEL-1
NKX2-1,DFCI-ONCOPANEL-1
DICER1,DFCI-ONCOPANEL-1
BUB1B,DFCI-ONCOPANEL-1
B2M,DFCI-ONCOPANEL-1
MAP2K1,DFCI-ONCOPANEL-1
NTRK3,DFCI-ONCOPANEL-1
IDH2,DFCI-ONCOPANEL-1
BLM,DFCI-ONCOPANEL-1
IGF1R,DFCI-ONCOPANEL-1
CIITA,DFCI-ONCOPANEL-1
SOCS1,DFCI-ONCOPANEL-1
ERCC4,DFCI-ONCOPANEL-1
TSC2,DFCI-ONCOPANEL-1
PALB2,DFCI-ONCOPANEL-1
FUS,DFCI-ONCOPANEL-1
CREBBP,DFCI-ONCOPANEL-1
CYLD,DFCI-ONCOPANEL-1
RBL2,DFCI-ONCOPANEL-1
CDH1,DFCI-ONCOPANEL-1
FANCA,DFCI-ONCOPANEL-1
MAP2K4,DFCI-ONCOPANEL-1
PRPF8,DFCI-ONCOPANEL-1
FLCN,DFCI-ONCOPANEL-1
NF1,DFCI-ONCOPANEL-1
SUZ12,DFCI-ONCOPANEL-1
ERBB2,DFCI-ONCOPANEL-1
IKZF3,DFCI-ONCOPANEL-1
RARA,DFCI-ONCOPANEL-1
STAT3,DFCI-ONCOPANEL-1
BRCA1,DFCI-ONCOPANEL-1
ETV4,DFCI-ONCOPANEL-1
BRIP1,DFCI-ONCOPANEL-1
CD79B,DFCI-ONCOPANEL-1
PRKAR1A,DFCI-ONCOPANEL-1
FAM20A,DFCI-ONCOPANEL-1
SOX9,DFCI-ONCOPANEL-1
SRSF2,DFCI-ONCOPANEL-1
TP53,DFCI-ONCOPANEL-1
KDM6B,DFCI-ONCOPANEL-1
ALOX12B,DFCI-ONCOPANEL-1
AURKB,DFCI-ONCOPANEL-1
RPL26,DFCI-ONCOPANEL-1
GATA6,DFCI-ONCOPANEL-1
SETBP1,DFCI-ONCOPANEL-1
SMAD2,DFCI-ONCOPANEL-1
SMAD4,DFCI-ONCOPANEL-1
BCL2,DFCI-ONCOPANEL-1
SMARCA4,DFCI-ONCOPANEL-1
STK11,DFCI-ONCOPANEL-1
BRD4,DFCI-ONCOPANEL-1
TCF3,DFCI-ONCOPANEL-1
JAK3,DFCI-ONCOPANEL-1
CRTC1,DFCI-ONCOPANEL-1
MEF2B,DFCI-ONCOPANEL-1
ZNF708,DFCI-ONCOPANEL-1
CCNE1,DFCI-ONCOPANEL-1
GNA11,DFCI-ONCOPANEL-1
RHPN2,DFCI-ONCOPANEL-1
CEBPA,DFCI-ONCOPANEL-1
AKT2,DFCI-ONCOPANEL-1
AXL,DFCI-ONCOPANEL-1
ERCC2,DFCI-ONCOPANEL-1
BCL2L12,DFCI-ONCOPANEL-1
GLI2,DFCI-ONCOPANEL-1
ERCC3,DFCI-ONCOPANEL-1
MYCN,DFCI-ONCOPANEL-1
NFE2L2,DFCI-ONCOPANEL-1
PMS1,DFCI-ONCOPANEL-1
SF3B1,DFCI-ONCOPANEL-1
IDH1,DFCI-ONCOPANEL-1
ERBB4,DFCI-ONCOPANEL-1
DNMT3A,DFCI-ONCOPANEL-1
ALK,DFCI-ONCOPANEL-1
MSH2,DFCI-ONCOPANEL-1
MSH6,DFCI-ONCOPANEL-1
REL,DFCI-ONCOPANEL-1
XPO1,DFCI-ONCOPANEL-1
TCF7L1,DFCI-ONCOPANEL-1
BCL2L1,DFCI-ONCOPANEL-1
ASXL1,DFCI-ONCOPANEL-1
SRC,DFCI-ONCOPANEL-1
ZNF217,DFCI-ONCOPANEL-1
AURKA,DFCI-ONCOPANEL-1
GNAS,DFCI-ONCOPANEL-1
RUNX1,DFCI-ONCOPANEL-1
U2AF1,DFCI-ONCOPANEL-1
CRKL,DFCI-ONCOPANEL-1
MAPK1,DFCI-ONCOPANEL-1
PRAME,DFCI-ONCOPANEL-1
IGLJ2,DFCI-ONCOPANEL-1
IGLJ3,DFCI-ONCOPANEL-1
IGLJ4,DFCI-ONCOPANEL-1
IGLJ5,DFCI-ONCOPANEL-1
IGLJ6,DFCI-ONCOPANEL-1
IGLJ7,DFCI-ONCOPANEL-1
SMARCB1,DFCI-ONCOPANEL-1
CHEK2,DFCI-ONCOPANEL-1
EWSR1,DFCI-ONCOPANEL-1
NF2,DFCI-ONCOPANEL-1
EP300,DFCI-ONCOPANEL-1
FANCD2,DFCI-ONCOPANEL-1
NFKBIZ,DFCI-ONCOPANEL-1
VHL,DFCI-ONCOPANEL-1
CBLB,DFCI-ONCOPANEL-1
RAF1,DFCI-ONCOPANEL-1
STAG1,DFCI-ONCOPANEL-1
XPC,DFCI-ONCOPANEL-1
MECOM,DFCI-ONCOPANEL-1
PRKCI,DFCI-ONCOPANEL-1
PIK3CA,DFCI-ONCOPANEL-1
SOX2,DFCI-ONCOPANEL-1
ETV5,DFCI-ONCOPANEL-1
BCL6,DFCI-ONCOPANEL-1
MLH1,DFCI-ONCOPANEL-1
MYD88,DFCI-ONCOPANEL-1
CTNNB1,DFCI-ONCOPANEL-1
SETD2,DFCI-ONCOPANEL-1
BAP1,DFCI-ONCOPANEL-1
MITF,DFCI-ONCOPANEL-1
EPHA3,DFCI-ONCOPANEL-1
TET2,DFCI-ONCOPANEL-1
FBXW7,DFCI-ONCOPANEL-1
FGFR3,DFCI-ONCOPANEL-1
PHOX2B,DFCI-ONCOPANEL-1
PDGFRA,DFCI-ONCOPANEL-1
KIT,DFCI-ONCOPANEL-1
KDR,DFCI-ONCOPANEL-1
EPHA5,DFCI-ONCOPANEL-1
APC,DFCI-ONCOPANEL-1
TERT,DFCI-ONCOPANEL-1
